User_ID,Name,Age,City,Annual_Salary,HRA_Received,Investment_80C,Medical_Insurance_80D,NPS_Contribution_80CCD,Home_Loan_Interest_24b,Home_Loan_Principal_80C,Donations_80G,Regime,Total_Deductions,Taxable_Income,Groceries,Utilities,Healthcare,Education,Entertainment,Rent_Paid,Total_Expenses,Savings,Expense_Ratio,Tax_Old_Regime,Tax_New_Regime,Best_Regime,Tax_Savings
U0775,Onkar Zachariah,49,Dibrugarh,1605663,244718,85103,14693,38239,0,88697,3026,Old,141061,1414602,59447.0,25801.0,79533.0,70277.0,39322.0,321225,591549.0,1014114.0,0.37,236880.59999999998,132920.4,New Regime,103960.19999999998
U0776,Taimur Kaul,44,Serampore,433320,241675,25566,27241,17272,100000,101505,6709,Old,176788,206532,62464.0,34751.0,48784.0,78171.0,29633.0,273069,528507.0,-95187.0,1.22,0.0,0.0,Old Regime,0.0
U0777,Dhanuk Bhatia,51,Bulandshahr,727025,209803,73193,49658,26619,200000,80720,21095,New,370565,306460,27014.0,84669.0,81844.0,57562.0,65422.0,370316,691412.0,35613.0,0.95,0.0,0.0,Old Regime,0.0
U0778,Farhan Ganesh,45,Aurangabad,764359,159458,141417,30254,9533,0,78199,24405,Old,205609,508750,81645.0,21792.0,80106.0,50072.0,29251.0,362276,624921.0,139438.0,0.82,14250.0,0.0,New Regime,14250.0
U0779,Tarini Choudhary,28,Sambalpur,1343793,160384,121015,15540,39895,200000,33734,5969,New,382419,911374,90662.0,89123.0,95995.0,49264.0,21271.0,328933,672007.0,671786.0,0.5,94774.8,46706.1,New Regime,48068.700000000004
U0780,Keya Saran,45,Akola,1708507,118926,130956,6719,3720,0,149594,2620,Old,144015,1514492,37034.0,36271.0,40124.0,44226.0,61372.0,360343,577894.0,1130613.0,0.34,266847.6,154347.6,New Regime,112499.99999999997
U0781,Ira Karnik,47,Kishanganj,1343187,187069,70744,41203,19267,100000,142728,2646,New,233860,1059327,33796.0,95178.0,67167.0,29694.0,66561.0,116609,411373.0,931814.0,0.31,130298.1,68899.05,New Regime,61399.05
U0782,Nitara Sankar,40,Bidar,1997690,105506,33455,25081,15696,100000,146965,4865,New,179097,1768593,19376.0,26904.0,21575.0,25129.0,48267.0,254037,398712.0,1598978.0,0.2,343077.9,230577.9,New Regime,112500.00000000003
U0783,Krish Devan,49,Mumbai,500734,128229,54219,11350,29968,0,16493,23729,Old,119266,331468,62654.0,21706.0,97838.0,49387.0,43264.0,219088,495882.0,4852.0,0.99,0.0,0.0,Old Regime,0.0
U0784,Ivana Choudhary,31,Sambhal,557702,230887,45991,36358,23345,0,134704,2289,Old,107983,399719,33973.0,33440.0,54908.0,98380.0,84349.0,374025,683211.0,-125509.0,1.23,0.0,0.0,Old Regime,0.0
U0785,Arhaan Edwin,37,Karaikudi,1625811,92092,73616,32021,25693,100000,95872,7370,Old,238700,1337111,23079.0,71767.0,53464.0,48249.0,78824.0,293666,569498.0,1056313.0,0.35,213633.3,117422.2,New Regime,96211.09999999999
U0786,Emir Basu,45,Hospet,1547087,112539,87438,42832,19385,0,61779,13854,Old,163509,1333578,38873.0,86467.0,75173.0,50086.0,75131.0,366616,685954.0,861133.0,0.44,212573.4,116715.6,New Regime,95857.79999999999
U0787,Rania Issac,34,Tenali,1129497,247149,116841,28369,18122,0,144338,20256,Old,183588,895909,88066.0,24243.0,58028.0,22392.0,71123.0,262885,522635.0,606862.0,0.46,91681.8,44590.9,New Regime,47090.9
U0788,Nitara Kulkarni,50,Hindupur,2268670,202889,140558,31728,1364,100000,121187,9677,Old,283327,1935343,89521.0,47983.0,31740.0,60214.0,86810.0,311440,629921.0,1638749.0,0.28,393102.89999999997,280602.9,New Regime,112499.99999999994
U0789,Lavanya Agrawal,31,Etawah,498818,218933,58870,17576,2708,200000,116603,11343,Old,290497,158321,27003.0,28757.0,25412.0,23406.0,21745.0,337803,461468.0,37350.0,0.93,0.0,0.0,Old Regime,0.0
U0790,Elakshi Joshi,38,Proddatur,552360,63428,86694,29001,12982,0,61607,24074,New,152751,349609,75606.0,99298.0,66642.0,24189.0,48470.0,247093,564044.0,-11684.0,1.02,0.0,0.0,Old Regime,0.0
U0791,Indrajit Gour,50,Coimbatore,1019369,225006,43856,17848,17308,200000,16940,17824,Old,296836,672533,89044.0,101543.0,44820.0,40404.0,64053.0,396275,727666.0,291703.0,0.71,47006.6,0.0,New Regime,47006.6
U0792,Gokul Korpal,29,Bharatpur,961165,296627,101407,390,32919,0,127880,765,Old,135481,775684,74253.0,88074.0,24003.0,73909.0,54805.0,235159,549181.0,411984.0,0.57,67636.8,32568.4,New Regime,35068.4
U0793,Aniruddh Sachdeva,27,Bikaner,1332817,295439,31379,21999,25161,100000,98408,12671,New,191210,1091607,49492.0,28220.0,20479.0,60011.0,44072.0,92828,298834.0,1033983.0,0.22,139982.1,73741.05,New Regime,66241.05
U0794,Hansh Lall,47,Nagpur,541398,191330,64729,45436,35089,100000,34815,16158,Old,261412,229986,58539.0,97635.0,65510.0,73284.0,79240.0,212473,583994.0,-42596.0,1.08,0.0,0.0,Old Regime,0.0
U0795,Saira Chada,53,Naihati,1967628,107775,54353,11569,13865,200000,49297,4092,Old,283879,1633749,100387.0,71238.0,35983.0,29256.0,33806.0,357337,626014.0,1341614.0,0.32,302624.69999999995,190124.7,New Regime,112499.99999999994
U0796,Aayush Bajaj,35,Satna,2392825,262652,14031,13029,495,0,60107,12975,Old,40530,2302295,86816.0,66955.0,95597.0,69993.0,90546.0,303461,718442.0,1674383.0,0.3,503188.5,390688.5,New Regime,112500.0
U0797,Hazel Lata,35,Khora ,1599670,276019,65982,22490,44755,100000,82793,9341,Old,242568,1307102,58879.0,21726.0,99758.0,67043.0,79036.0,361755,686650.0,913020.0,0.43,204630.59999999998,111420.4,New Regime,93210.19999999998
U0798,Riaan Gade,42,Kottayam,2358637,55469,36683,45875,2148,100000,147754,12334,New,197040,2111597,53817.0,69671.0,51886.0,69929.0,80705.0,254863,580023.0,1778614.0,0.25,445979.1,333479.1,New Regime,112500.0
U0799,Siya Brar,39,Jamalpur,994604,78854,114091,35328,33324,0,19622,16077,New,198820,745784,89379.0,55048.0,42660.0,96569.0,38199.0,319719,633878.0,360726.0,0.64,61656.8,29578.4,New Regime,32078.4
U0800,Shaan Sharma,36,Junagadh,2449927,187328,117797,5867,13393,0,30408,15835,Old,152892,2247035,98778.0,79231.0,58822.0,48060.0,89089.0,288475,654522.0,1795405.0,0.27,486610.5,374110.5,New Regime,112500.0
U0801,Chirag Comar,33,Ozhukarai,664500,126256,148690,15284,1552,0,139909,2666,Old,168192,446308,97571.0,71703.0,47837.0,73214.0,45416.0,344889,677088.0,-12588.0,1.02,0.0,0.0,Old Regime,0.0
U0802,Kaira Lad,34,Bettiah,1039282,215009,6587,33979,35853,0,146479,5968,New,82387,906895,42367.0,98337.0,72253.0,95533.0,72898.0,397387,779018.0,260264.0,0.75,93879.0,46034.25,New Regime,47844.75
U0803,Aayush Sant,50,Raebareli,1917509,149134,62790,9121,32924,200000,93190,7641,Old,312476,1555033,31865.0,75332.0,69886.0,78986.0,27623.0,346010,625372.0,1292137.0,0.33,279009.9,166509.9,New Regime,112500.00000000003
U0804,Divij Mahal,36,Gulbarga,2340369,182723,31480,1539,8926,0,149967,18565,New,60510,2229859,35096.0,55548.0,22962.0,66374.0,23144.0,243317,454166.0,1886203.0,0.19,481457.7,368957.69999999995,New Regime,112500.00000000006
U0805,Samarth Agrawal,41,Pune,1617060,231360,23569,25488,30851,0,370,9834,New,89742,1477318,60947.0,25498.0,66836.0,49464.0,45825.0,151354,403925.0,1213135.0,0.25,255695.4,145463.6,New Regime,110231.79999999999
U0806,Shayak Wason,53,Hajipur,1431519,134730,11151,17027,23889,100000,114212,3888,New,155955,1225564,87829.0,59050.0,22273.0,99927.0,89484.0,131374,490306.0,941213.0,0.34,180169.2,95112.8,New Regime,85056.40000000001
U0807,Aradhya Hegde,30,Guntur,2489271,206123,44739,8693,39930,0,486,840,Old,94202,2345069,54681.0,47393.0,53751.0,92625.0,76708.0,194397,525423.0,1963848.0,0.21,516020.7,403520.69999999995,New Regime,112500.00000000006
U0808,Ishita Dugal,31,Parbhani,1189352,77386,32954,8921,8055,100000,23762,13873,Old,163803,975549,41741.0,45221.0,50392.0,28193.0,37139.0,328552,531644.0,657708.0,0.45,107609.8,56332.35,New Regime,51277.450000000004
U0809,Myra Boase,38,Mau,884410,256126,109373,10310,4654,0,26613,10846,Old,135183,699227,99016.0,91262.0,79785.0,39369.0,95276.0,372575,780432.0,103978.0,0.88,52345.4,0.0,New Regime,52345.4
U0810,Tanya Kala,37,Proddatur,2426395,292634,34700,45512,22634,200000,3196,5899,New,308745,2067650,91023.0,44207.0,84601.0,70407.0,70942.0,109336,468452.0,1957943.0,0.19,432795.0,320295.0,New Regime,112500.0
U0811,Mahika Keer,32,Burhanpur,1790281,197256,123728,30908,32363,200000,100565,20502,Old,407501,1332780,30320.0,19537.0,96746.0,94573.0,55811.0,383136,680322.0,1109959.0,0.38,212334.0,116556.0,New Regime,95778.0
U0812,Ira Mammen,34,Ambattur,2251317,83787,66788,4386,11468,200000,76349,565,Old,283207,1918110,36127.0,68329.0,74236.0,26901.0,91951.0,135350,438077.0,1813240.0,0.19,387933.0,275433.0,New Regime,112500.0
U0813,Neysa Vyas,33,Durgapur,2028094,71621,71045,32263,32922,0,64839,6005,New,142235,1835859,55769.0,78429.0,31505.0,35037.0,20618.0,149561,366126.0,1661968.0,0.18,363257.69999999995,250757.7,New Regime,112499.99999999994
U0814,Elakshi Sharaf,42,Ujjain,2346830,256636,144972,28412,40718,100000,8572,9156,Old,323258,1973572,99348.0,96824.0,54079.0,36600.0,52156.0,394099,729868.0,1616962.0,0.31,404571.6,292071.6,New Regime,112500.0
U0815,Vritika Bhardwaj,51,Dehradun,1968560,127984,127992,17303,48091,0,45853,10474,Old,203860,1714700,34335.0,69264.0,95927.0,68778.0,57830.0,141240,469485.0,1499075.0,0.24,326910.0,214410.0,New Regime,112500.0
U0816,Armaan Borde,50,Bettiah,865757,240864,80059,12242,17380,0,72379,9187,Old,118868,696889,98623.0,92824.0,71778.0,60767.0,25529.0,231165,577430.0,288327.0,0.67,51877.8,0.0,New Regime,51877.8
U0817,Advika Bhatia,26,Sambalpur,1395843,226325,1881,47025,26870,0,132177,7226,New,83002,1262841,69807.0,74225.0,80393.0,49406.0,69382.0,126607,464215.0,931628.0,0.33,191352.3,102568.2,New Regime,88784.09999999999
U0818,Mishti Tailor,29,Rajahmundry,1026045,84051,132702,8947,37394,100000,116074,9379,Old,288422,687623,48883.0,97599.0,86356.0,50046.0,84545.0,266740,638171.0,387874.0,0.62,50024.6,0.0,New Regime,50024.6
U0819,Aaryahi Jayaraman,53,Kamarhati,1881235,99811,20789,46714,14259,0,43209,5890,New,87652,1743583,58231.0,55791.0,100288.0,36651.0,33459.0,261196,545981.0,1335254.0,0.29,335574.9,223074.9,New Regime,112500.00000000003
U0820,Mamooty Dey,29,Tezpur,701207,80447,126083,5930,14873,100000,149123,13113,New,259999,391208,93765.0,68593.0,22905.0,40669.0,39312.0,395014,660172.0,41035.0,0.94,0.0,0.0,Old Regime,0.0
U0821,Nitya Vyas,30,Sambhal,1824945,178046,88059,38170,13016,0,94244,4311,New,143556,1631389,35936.0,35074.0,98710.0,82214.0,85019.0,144110,479057.0,1345888.0,0.26,301916.69999999995,189416.7,New Regime,112499.99999999994
U0822,Shaan Rout,43,Vasai-Virar,1791538,265002,46151,48785,42137,0,100300,11446,Old,148519,1593019,44460.0,33683.0,87697.0,75506.0,93323.0,264626,593748.0,1197790.0,0.33,290405.69999999995,177905.7,New Regime,112499.99999999994
U0823,Sahil Sangha,32,Ujjain,1120488,281109,109388,507,153,100000,114682,24120,Old,234168,836320,85733.0,64111.0,45541.0,77844.0,44381.0,232008,546732.0,573756.0,0.49,79764.0,38632.0,New Regime,41132.0
U0824,Oorja Sami,40,Bongaigaon,996387,211326,3262,1436,7853,0,57175,8848,Old,21399,924988,57888.0,41511.0,53012.0,71374.0,79957.0,84426,392696.0,603691.0,0.39,97497.6,48748.2,New Regime,48749.40000000001
U0825,Amira Gola,37,Mehsana,819065,134045,66981,27151,12379,100000,137921,19366,New,225877,543188,95738.0,87453.0,59292.0,50626.0,39166.0,299911,635839.0,183226.0,0.78,21137.6,0.0,New Regime,21137.6
U0826,Ishita Thakkar,25,Kumbakonam,431585,166859,120951,11618,15792,0,101551,6083,New,154444,227141,28836.0,97235.0,64564.0,58122.0,25489.0,369750,644649.0,-213064.0,1.49,0.0,0.0,Old Regime,0.0
U0827,Oorja Krishnan,46,Ludhiana,1863807,238490,123099,8750,38367,200000,18976,12598,Old,382814,1430993,28141.0,35424.0,86021.0,27406.0,71781.0,108151,359429.0,1504378.0,0.19,241797.9,136198.6,New Regime,105599.29999999999
U0828,Taran Hayre,44,Bareilly,2016449,295606,81972,16122,18100,100000,130617,16940,New,233134,1733315,68890.0,50357.0,68162.0,63701.0,46237.0,353452,653846.0,1362603.0,0.32,332494.5,219994.5,New Regime,112500.0
U0829,Zara Ray,41,Jaunpur,689102,195544,75485,7354,47553,0,99794,19403,Old,149795,489307,28868.0,75653.0,77553.0,96102.0,57676.0,320853,659604.0,29498.0,0.96,0.0,0.0,Old Regime,0.0
U0830,Riya Zacharia,31,Dhanbad,1736737,292265,54722,44062,11049,0,56866,2580,Old,112413,1574324,58838.0,27262.0,25624.0,53434.0,38998.0,334595,537775.0,1198962.0,0.31,284797.19999999995,172297.2,New Regime,112499.99999999994
U0831,Nayantara Chhabra,49,Siwan,2378281,53471,89499,30979,786,100000,117752,24530,Old,245794,2082487,24789.0,89890.0,84292.0,80050.0,30429.0,256743,567445.0,1810836.0,0.24,437246.1,324746.1,New Regime,112500.0
U0832,Samaira Ravi,37,Moradabad,1490805,288404,6901,20900,4368,200000,47078,13844,Old,246013,1194792,30881.0,64637.0,98156.0,75539.0,35732.0,170306,477620.0,1013185.0,0.32,170937.6,89218.79999999999,New Regime,81718.80000000002
U0833,Saksham Bhakta,28,Jorhat,649474,170312,117473,13840,30699,0,31113,24627,Old,186639,412835,22872.0,40462.0,76897.0,36972.0,93794.0,305180,574530.0,74944.0,0.88,0.0,0.0,Old Regime,0.0
U0834,Abram Din,28,Nagercoil,660116,276876,8597,37167,47691,0,15401,9553,Old,103008,507108,89980.0,25921.0,73938.0,66880.0,24306.0,82204,362894.0,297222.0,0.55,13921.6,0.0,New Regime,13921.6
U0835,Aradhya Khanna,30,Rourkela,2292064,189401,129631,5037,37040,200000,143956,9386,Old,381094,1860970,83925.0,58171.0,28347.0,45601.0,29087.0,172769,421160.0,1870904.0,0.18,370791.0,258291.0,New Regime,112500.0
U0836,Ela Yadav,52,Surendranagar Dudhrej,419975,215937,63909,28633,27454,100000,147214,20403,New,240399,129576,86343.0,24311.0,88716.0,47212.0,71370.0,167265,488494.0,-68519.0,1.16,0.0,0.0,Old Regime,0.0
U0837,Ahana  Kara,43,Madurai,557795,96850,72391,24495,38762,0,71492,19522,Old,155170,352625,59701.0,32836.0,54207.0,56944.0,61582.0,373275,638527.0,-80732.0,1.14,0.0,0.0,Old Regime,0.0
U0838,Aradhya Kumar,53,Khora ,1657949,104220,139335,15848,23600,0,76693,14635,New,193418,1414531,38426.0,38569.0,63704.0,46019.0,86365.0,132428,404189.0,1253760.0,0.24,236859.3,132906.2,New Regime,103953.09999999998
U0839,Himmat Wadhwa,36,Thoothukudi,1424939,293306,63293,36483,29238,0,35135,671,New,129685,1245254,69913.0,61363.0,89562.0,47518.0,95408.0,113870,475235.0,949704.0,0.33,186076.2,99050.8,New Regime,87025.40000000001
U0840,Kimaya Kakar,46,Bihar Sharif,1743862,143808,11874,47645,25241,100000,27862,777,Old,185537,1508325,74094.0,28345.0,66921.0,27139.0,78253.0,183547,461484.0,1282378.0,0.26,264997.5,152497.5,New Regime,112500.0
U0841,Stuvan Kalita,31,Sangli-Miraj & Kupwad,788076,289453,86402,7837,19810,0,136262,21311,New,135360,602716,64713.0,93774.0,69519.0,69446.0,38712.0,315990,649921.0,138155.0,0.82,33043.2,0.0,New Regime,33043.2
U0842,Shanaya Deshpande,51,Tezpur,1090493,187469,14079,34069,20167,200000,70199,3022,New,271337,769156,78165.0,90127.0,38767.0,27710.0,31381.0,129067,399297.0,691196.0,0.37,66331.20000000001,31915.600000000002,New Regime,34415.600000000006
U0843,Alia Sampath,34,Etawah,1022605,278981,72779,7370,21811,0,105366,18244,New,120204,852401,77142.0,37278.0,23770.0,87300.0,53046.0,318083,593980.0,428625.0,0.58,82980.2,40240.100000000006,New Regime,42740.09999999999
U0844,Keya Handa,50,Bijapur,1125495,216597,95408,6411,39779,0,4331,19523,Old,161121,914374,25753.0,81010.0,33438.0,97876.0,37988.0,192217,464809.0,660686.0,0.41,95374.8,47156.1,New Regime,48218.700000000004
U0845,Baiju Seshadri,43,Thrissur,1745766,103072,140090,39133,20085,100000,44648,13817,Old,313125,1382641,68270.0,72891.0,73352.0,93276.0,91078.0,178934,575872.0,1169894.0,0.33,227292.3,126528.20000000001,New Regime,100764.09999999998
U0846,Hiran Luthra,31,Ambattur,1161985,271178,120606,30499,46854,200000,28549,14260,Old,412219,699766,44412.0,78018.0,66000.0,96779.0,99227.0,222980,606565.0,555420.0,0.52,52453.200000000004,0.0,New Regime,52453.200000000004
U0847,Myra Sandal,54,Kirari Suleman Nagar,2280901,133820,120062,30225,9261,200000,25761,1074,Old,360622,1870279,73623.0,78261.0,80461.0,55093.0,76077.0,289329,648466.0,1632435.0,0.28,373583.69999999995,261083.7,New Regime,112499.99999999994
U0848,Shayak Mallick,27,Bulandshahr,2360826,265602,12100,48217,18733,0,3262,9908,Old,88958,2221868,58480.0,79139.0,91664.0,72126.0,43300.0,337354,687446.0,1673380.0,0.29,479060.39999999997,366560.4,New Regime,112499.99999999994
U0849,Eshani Raval,37,Machilipatnam,1778369,73284,57021,692,39779,100000,72572,9475,New,206967,1521402,40040.0,34967.0,53975.0,87299.0,70322.0,141215,432730.0,1345639.0,0.24,268920.6,156420.6,New Regime,112499.99999999997
U0850,Navya Basu,37,Nagercoil,2490212,242402,128126,28926,29079,100000,87858,12878,New,299009,2141203,84661.0,22455.0,77190.0,92783.0,35825.0,266907,573585.0,1916627.0,0.23,454860.89999999997,342360.9,New Regime,112499.99999999994
U0851,Indrajit Chadha,42,Kozhikode,1436548,133369,92446,34246,33980,0,84667,15120,Old,175792,1210756,52861.0,33357.0,22620.0,82698.0,46051.0,391573,625896.0,810652.0,0.44,175726.8,92151.2,New Regime,83575.59999999999
U0852,Prerak Chadha,52,Serampore,552999,75122,29437,39164,14141,0,4677,23147,New,105889,397110,65677.0,55383.0,25591.0,87859.0,57475.0,188048,484130.0,68869.0,0.88,0.0,0.0,Old Regime,0.0
U0853,Arhaan Seshadri,54,Tiruppur,748619,180349,20862,8448,9344,0,130334,1986,New,40640,657979,65471.0,57480.0,63984.0,86446.0,37760.0,249530,562398.0,186221.0,0.75,44095.8,0.0,New Regime,44095.8
U0854,Damini Sekhon,50,Mehsana,461367,120553,11669,43390,39472,0,101437,10825,New,105356,306011,46808.0,39297.0,46372.0,70420.0,34367.0,257241,498704.0,-37337.0,1.08,0.0,0.0,Old Regime,0.0
U0855,Mishti Singh,44,Bangalore,1153315,262978,121219,49593,15896,200000,149667,9193,New,395901,707414,86567.0,52283.0,97689.0,33827.0,77143.0,218731,568980.0,584335.0,0.49,53982.8,25741.4,New Regime,28241.4
U0856,Lavanya Gala,52,Srikakulam,805804,144788,15916,10073,23817,0,60148,22711,Old,72517,683287,86484.0,48425.0,61377.0,63243.0,51134.0,319977,632786.0,173018.0,0.79,49157.4,0.0,New Regime,49157.4
U0857,Khushi Dhar,32,Surat,1684382,112812,10878,35414,29813,200000,46926,17430,Old,293535,1340847,52710.0,48431.0,27019.0,68719.0,26423.0,193688,421948.0,1262434.0,0.25,214754.09999999998,118169.4,New Regime,96584.69999999998
U0858,Ahana  Karnik,53,Uluberia,1493314,57999,2985,5209,18895,100000,75271,2176,Old,129265,1314049,57174.0,98155.0,56908.0,97664.0,68338.0,388617,760565.0,732749.0,0.51,206714.7,112809.8,New Regime,93904.90000000001
U0859,Adira Subramaniam,33,Bhavnagar,1442377,72436,41235,6533,143,100000,34457,18722,New,166633,1225744,76882.0,64292.0,33317.0,48200.0,38504.0,300460,560455.0,881922.0,0.39,180223.2,95148.8,New Regime,85074.40000000001
U0860,Zara Subramaniam,31,Panvel,782729,92963,18931,21061,10681,100000,42531,10047,New,160720,572009,36050.0,37015.0,35067.0,46726.0,27871.0,266823,451111.0,331618.0,0.58,26901.800000000003,0.0,New Regime,26901.800000000003
U0861,Shaan Sastry,25,Bikaner,2311627,183168,92876,7211,7367,0,128027,16884,Old,124338,2137289,61789.0,82135.0,34779.0,78953.0,64979.0,289987,610443.0,1701184.0,0.26,453686.7,341186.69999999995,New Regime,112500.00000000006
U0862,Nishith Kuruvilla,27,Nangloi Jat,1468392,294809,336,9927,3228,0,45771,18617,Old,32108,1386284,86125.0,47225.0,60096.0,22427.0,40042.0,349150,602656.0,865736.0,0.41,228385.2,127256.8,New Regime,101128.40000000001
U0863,Yashvi Karnik,37,Mirzapur,1359744,206351,42933,11927,4582,0,93135,4608,New,64050,1245694,48590.0,94929.0,34477.0,98711.0,75040.0,329243,682769.0,676975.0,0.5,186208.2,99138.8,New Regime,87069.40000000001
U0864,Devansh Dhar,52,Parbhani,1323780,158899,45536,24594,13147,100000,66354,11906,Old,195183,1078597,28126.0,52804.0,59355.0,64132.0,97626.0,154218,460167.0,863613.0,0.35,136079.1,71789.55,New Regime,64289.55
U0865,Zaina Goswami,54,Rajahmundry,1865291,295317,69504,9316,11397,0,112743,7234,Old,97451,1717840,62158.0,30167.0,52711.0,98421.0,97859.0,276416,616348.0,1248943.0,0.33,327852.0,215352.0,New Regime,112500.0
U0866,Devansh Mane,49,Karaikudi,613567,76201,99214,12177,38799,100000,33892,24356,New,274546,289021,69721.0,43051.0,65770.0,33832.0,50781.0,112430,373089.0,240478.0,0.61,0.0,0.0,Old Regime,0.0
U0867,Raunak Kale,52,Varanasi,2342811,200787,113936,10846,37011,0,129662,6610,New,168403,2124408,63945.0,53040.0,27984.0,23484.0,69095.0,103091,334153.0,2008658.0,0.14,449822.39999999997,337322.4,New Regime,112499.99999999994
U0868,Ivana Doctor,41,Tirunelveli,698090,210381,16279,7933,13647,0,95057,10524,Old,48383,599707,59495.0,87336.0,31645.0,61784.0,52322.0,337125,631188.0,66902.0,0.9,32441.4,0.0,New Regime,32441.4
U0869,Oorja Chawla,49,Varanasi,717348,196150,103751,38244,27718,0,38409,16984,New,186697,480651,44281.0,29304.0,61040.0,54716.0,54167.0,103989,344660.0,372688.0,0.48,0.0,0.0,Old Regime,0.0
U0870,Armaan Dhawan,48,Khora ,1631534,237686,104433,46621,44264,200000,149457,13411,Old,408729,1172805,68897.0,83529.0,35926.0,96445.0,82577.0,155451,520114.0,1111420.0,0.32,164341.5,85920.75,New Regime,78420.75
U0871,Mehul Bose,25,Malda,1726283,55105,71386,40696,42317,100000,118566,20668,New,275067,1401216,86695.0,32026.0,82699.0,85782.0,69537.0,98990,456816.0,1269467.0,0.26,232864.8,130243.20000000001,New Regime,102621.59999999998
U0872,Tarini Agate,30,Moradabad,492324,167666,86124,2080,47914,0,61716,9180,New,145298,297026,79732.0,39436.0,52731.0,55933.0,62801.0,330541,618402.0,-126078.0,1.26,0.0,0.0,Old Regime,0.0
U0873,Ishita Kata,45,Phagwara,2205808,144848,105750,6089,19097,100000,89152,15225,Old,246161,1909647,61945.0,25522.0,30813.0,24894.0,48480.0,378225,567517.0,1638291.0,0.26,385394.1,272894.1,New Regime,112500.0
U0874,Gokul Rastogi,30,Vijayanagaram,1720567,52839,77485,26123,36953,0,26382,10073,New,150634,1519933,57363.0,68141.0,62337.0,86208.0,58334.0,222105,548027.0,1172540.0,0.32,268479.9,155979.9,New Regime,112500.00000000003
U0875,Pari Johal,50,Gorakhpur,426155,118920,74055,7797,45254,200000,76675,4483,Old,331589,44566,44172.0,56318.0,79310.0,95558.0,76449.0,358385,708069.0,-281914.0,1.66,0.0,0.0,Old Regime,0.0
U0876,Taimur Suri,36,Mau,741815,93619,91911,8346,40096,100000,22419,5901,New,246254,445561,47082.0,27081.0,43582.0,72347.0,98944.0,204932,494564.0,247251.0,0.67,0.0,0.0,Old Regime,0.0
U0877,Shamik Chaudry,37,Anantapuram,2089755,92821,98618,19878,49452,0,81238,6129,Old,174077,1865678,69852.0,43575.0,94291.0,44426.0,71621.0,348083,665820.0,1423935.0,0.32,372203.4,259703.4,New Regime,112500.00000000003
U0878,Kabir Kanda,37,Aurangabad,860494,175736,113892,33672,17107,100000,12397,18138,New,282809,527685,61210.0,77030.0,21503.0,32024.0,99377.0,193000,482216.0,378278.0,0.56,18037.0,0.0,New Regime,18037.0
U0879,Yashvi Mane,53,Shivpuri,434707,194565,71128,17653,3010,0,57888,18848,New,110639,274068,81099.0,64464.0,33523.0,63527.0,33425.0,258634,536155.0,-101448.0,1.23,0.0,0.0,Old Regime,0.0
U0880,Nayantara Datta,39,Bijapur,1337841,67069,149180,49556,5555,200000,35169,10415,Old,414706,873135,60125.0,27512.0,40946.0,70126.0,82708.0,115063,402040.0,935801.0,0.3,87127.0,42313.5,New Regime,44813.5
U0881,Armaan Goda,45,Vellore,1967053,293515,52495,42742,67,0,62182,4482,New,99786,1817267,90200.0,50300.0,97898.0,90309.0,93634.0,287793,712088.0,1254965.0,0.36,357680.1,245180.09999999998,New Regime,112500.0
U0882,Tejas Kaur,40,Ranchi,2316545,57531,82806,26140,28412,100000,92476,9686,Old,247044,2019501,70164.0,65479.0,63944.0,30607.0,60778.0,238117,525494.0,1791051.0,0.23,418350.3,305850.3,New Regime,112500.0
U0883,Anay Soman,46,Jodhpur,753299,218123,93185,1184,44953,0,42249,7400,New,146722,556577,31681.0,90748.0,23102.0,74356.0,82558.0,389262,690391.0,62908.0,0.92,23815.4,0.0,New Regime,23815.4
U0884,Divit Saha,45,Bahraich,1607068,188808,49649,34493,34305,100000,75603,6806,New,225253,1331815,79331.0,69207.0,84952.0,35686.0,58161.0,164703,497709.0,1109359.0,0.31,212044.5,116363.0,New Regime,95681.5
U0885,Shamik Wagle,35,Anantapuram,1922688,188782,95402,44148,49549,100000,79360,10516,Old,299615,1573073,65840.0,27298.0,93482.0,59454.0,79782.0,315796,638176.0,1284512.0,0.33,284421.9,171921.9,New Regime,112500.00000000003
U0886,Sana Babu,52,Baranagar,570102,117155,30676,24846,11549,100000,13444,7396,New,174467,345635,32274.0,30730.0,56900.0,78000.0,99707.0,208557,508710.0,61392.0,0.89,0.0,0.0,Old Regime,0.0
U0887,Taran Lalla,29,Dhule,794274,195047,64093,45825,5680,100000,123662,7338,New,222936,521338,26822.0,58459.0,48696.0,66004.0,33303.0,369220,599503.0,194771.0,0.75,16767.6,0.0,New Regime,16767.6
U0888,Elakshi Atwal,28,Secunderabad,617285,112424,79414,22195,25739,200000,98843,9950,Old,337298,229987,68697.0,67492.0,60043.0,84193.0,22916.0,333317,629352.0,-12067.0,1.02,0.0,0.0,Old Regime,0.0
U0889,Adah Keer,27,Bhimavaram,1786980,95603,93095,5606,21209,0,10974,12500,New,132410,1604570,32887.0,94417.0,67209.0,25897.0,69157.0,275877,561520.0,1225460.0,0.31,293871.0,181371.0,New Regime,112500.0
U0890,Raghav Bala,43,Muzaffarpur,1608052,204324,72307,3956,41515,0,112150,11545,Old,129323,1428729,32827.0,25975.0,97986.0,62835.0,24130.0,386749,636760.0,971292.0,0.4,241118.7,135745.8,New Regime,105372.90000000002
