User_ID,Name,Age,City,Annual_Salary,HRA_Received,Rent_Paid,Investment_80C,Medical_Insurance_80D,NPS_Contribution_80CCD,Home_Loan_Interest_24b,Home_Loan_Principal_80C,Donations_80G,Regime,Total_Deductions,Taxable_Income
U0717,Prerak Kamdar,53,Shimoga,1686836,90372,95372,105686,44348,48128,0,70793,4112,Old,202274,1434562
U0718,Shanaya Kapur,49,Belgaum,2287106,139464,371940,88151,42904,20028,0,111672,12780,New,163863,2073243
U0719,Yakshit Loke,28,Haridwar,1186958,196451,301035,3327,32651,17587,100000,140849,15690,New,169255,967703
U0720,Jhanvi Devan,34,Anantapuram,730904,167322,191022,120318,7833,42719,200000,142321,23453,New,394323,286581
U0721,Ojas Divan,29,Jamalpur,1496413,217823,134040,115945,1893,35333,200000,120902,20194,New,373365,1073048
U0722,Yuvraj  Mammen,33,Motihari,918349,150082,282440,46830,30573,3174,0,21390,10088,Old,90665,777684
U0723,Dhanush Bhatnagar,48,Fatehpur,1197968,270894,158356,52446,31371,35398,200000,20369,1509,New,320724,827244
U0724,Miraan Bail,27,Kottayam,479083,55110,358355,146232,40874,35929,100000,143953,23957,Old,346992,82091
U0725,Aarush Sheth,41,Kadapa,2417107,235413,347986,140148,11826,4321,0,9587,12404,New,168699,2198408
U0726,Nitya Mangat,27,Satara,1814821,62087,388112,69341,34420,30435,0,107009,1578,New,135774,1629047
U0727,Aarav Dugar,40,Katihar,2047608,204834,359652,31085,21924,45972,0,138905,17263,Old,116244,1881364
U0728,Trisha Borra,28,Kanpur,1054037,296884,233077,55571,33367,7099,200000,47013,18546,Old,314583,689454
U0729,Indrajit Reddy,42,Amravati,2284276,132617,134575,145787,21199,23760,100000,117341,14106,Old,304852,1929424
U0730,Lagan Guha,41,Bhimavaram,2204673,150483,230043,128308,25868,11360,100000,127785,9840,New,275376,1879297
U0731,Ahana  Sankar,31,Sirsa,1009996,59596,146914,5750,8792,10313,0,146826,24098,Old,48953,911043
U0732,Damini Sankar,48,Berhampore,1115472,284627,329134,113931,20597,46270,100000,107584,12931,New,293729,771743
U0733,Seher Swaminathan,47,Mango,1178513,157539,147055,78768,36405,20462,0,78113,1359,Old,136994,991519
U0734,Samiha Agate,54,Morena,560081,68313,167697,35903,32696,5801,0,86784,20815,Old,95215,414866
U0735,Raghav Handa,29,Ramagundam,2318317,163175,186239,91036,43123,14130,100000,35282,24532,New,272821,1995496
U0736,Badal Garg,36,Akola,788590,247621,315469,87954,15989,14271,0,24124,20344,Old,138558,600032
U0737,Raunak Bhatti,41,Bhiwandi,2165982,164914,203106,83014,28931,16075,200000,70102,20195,Old,348215,1767767
U0738,Shayak Chatterjee,47,Bidhannagar,1293093,73705,347499,117305,9290,36919,0,133268,4242,New,167756,1075337
U0739,Tara Dutta,37,Tirupati,1359192,248436,396264,32101,38367,41679,100000,61527,20601,New,232748,1076444
U0740,Shanaya Cheema,47,Panipat,564053,123445,380486,2775,14342,18984,0,130371,16464,New,52565,461488
U0741,Samar Kala,49,Shimoga,993586,153892,82257,111497,24941,22559,100000,130942,19116,Old,278113,665473
U0742,Shray Bains,27,Mathura,2281175,259717,369508,45619,13945,12861,0,96651,24217,Old,96642,2134533
U0743,Gatik Chandran,33,Raurkela Industrial Township,2179240,52023,236044,57124,10762,33434,0,85395,2709,Old,104029,2025211
U0744,Mamooty Varma,54,Bhavnagar,1488075,169654,191715,65149,30133,16667,200000,11345,18806,Old,330755,1107320
U0745,Chirag Karnik,41,Orai,1836536,240868,106654,26616,47080,5840,0,124544,20025,Old,99561,1686975
U0746,Sara Ghose,41,Shivpuri,2069211,130073,291841,61799,40150,3565,200000,34077,12791,New,318305,1700906
U0747,Aaina Gaba,54,Hosur,1759507,142197,371464,90221,27052,43194,200000,130429,17051,Old,377518,1331989
U0748,Miraya Walia,44,Vellore,1746208,114429,100808,114879,41750,20977,0,12055,18880,New,196486,1499722
U0749,Aniruddh Walia,40,Kadapa,736585,154195,132389,25479,19953,21118,0,103693,3499,Old,70049,616536
U0750,Divyansh Ray,49,Malegaon,2178599,242699,198581,99165,40475,22641,100000,85283,11690,New,273971,1854628
U0751,Seher Ranganathan,46,Ballia,422431,83848,207927,55863,17130,7366,200000,44484,8080,Old,288439,83992
U0752,Eshani Baria,37,Baranagar,1643131,218876,114773,82569,31086,26636,200000,77514,23207,Old,363498,1229633
U0753,Indrans Mannan,51,Medininagar,1047008,196451,262240,146480,4633,15630,100000,90135,1189,New,267932,729076
U0754,Renee Rattan,43,Bhatpara,973441,240736,294764,16351,17304,20056,100000,35771,13908,Old,167619,755822
U0755,Raunak Mane,41,Giridih,668512,77766,137505,135203,42037,7382,0,110284,22988,New,207610,410902
U0756,Azad Tailor,28,Howrah,576076,290198,98135,44825,32284,16149,200000,117399,12751,Old,306009,220067
U0757,Kiara Andra,36,Karawal Nagar,2449949,118099,170887,11349,46546,48639,200000,104885,14714,Old,321248,2078701
U0758,Aaina Vaidya,53,Siwan,1668300,217132,202118,44254,7008,46041,0,129344,1025,New,98328,1519972
U0759,Kartik Ghosh,33,Sri Ganganagar,2347763,275805,389521,38225,48291,992,0,142832,24169,Old,111677,2186086
U0760,Dharmajan Issac,43,Bhind,2029849,119122,234626,12453,27405,6858,0,113226,71,New,46787,1933062
U0761,Advika Doshi,36,Farrukhabad,2285077,197159,325739,149886,36386,2121,0,99250,5546,Old,193939,2041138
U0762,Tiya Ram,33,Surendranagar Dudhrej,1078758,98868,359067,149335,25373,27160,200000,25762,2685,Old,404553,624205
U0763,Nirvi Bhargava,31,Ichalkaranji,450861,169119,389735,77694,20827,45156,0,136016,9385,Old,153062,247799
U0764,Neysa Bhattacharyya,52,Malegaon,1051406,204297,142261,15735,33040,20906,0,48825,23756,Old,93437,907969
U0765,Oorja Kalita,38,Bettiah,1121001,145286,396480,146902,13007,19572,0,13877,18232,Old,197713,873288
U0766,Jivin Mandal,44,Ghaziabad,2391083,56643,140948,47893,18157,4136,200000,129065,10576,Old,280762,2060321
U0767,Kashvi Rajagopal,43,Muzaffarnagar,724912,274131,320891,127006,32157,16727,100000,108443,2022,Old,277912,397000
U0768,Rhea Verma,50,Khammam,2023911,86727,244074,45066,35315,32167,0,99612,15831,New,128379,1845532
U0769,Rhea Dass,39,Jamnagar,1244092,192077,368816,134445,35932,45421,0,117674,22722,Old,238520,955572
U0770,Chirag Sekhon,40,Malda,2208322,159079,346357,141407,21164,15479,200000,115074,20125,Old,398175,1760147
U0771,Shamik Joshi,45,Hapur,1843717,115697,221365,10692,14414,31376,200000,134330,12940,Old,269422,1524295
U0772,Advik Khatri,29,Anantapuram,615048,66029,142507,45541,14327,4823,0,31629,17682,New,82373,482675
U0773,Hazel Thaman,27,Morbi,2090696,296353,137134,66983,48344,4920,0,15775,4102,New,124349,1916347
U0774,Sara Kohli,36,Maheshtala,1316838,195298,213172,120747,946,19585,0,55,17288,Old,158566,1108272
U0775,Onkar Zachariah,49,Dibrugarh,1605663,244718,321225,85103,14693,38239,0,88697,3026,Old,141061,1414602
U0776,Taimur Kaul,44,Serampore,433320,241675,273069,25566,27241,17272,100000,101505,6709,Old,176788,206532
U0777,Dhanuk Bhatia,51,Bulandshahr,727025,209803,370316,73193,49658,26619,200000,80720,21095,New,370565,306460
U0778,Farhan Ganesh,45,Aurangabad,764359,159458,362276,141417,30254,9533,0,78199,24405,Old,205609,508750
U0779,Tarini Choudhary,28,Sambalpur,1343793,160384,328933,121015,15540,39895,200000,33734,5969,New,382419,911374
U0780,Keya Saran,45,Akola,1708507,118926,360343,130956,6719,3720,0,149594,2620,Old,144015,1514492
U0781,Ira Karnik,47,Kishanganj,1343187,187069,116609,70744,41203,19267,100000,142728,2646,New,233860,1059327
U0782,Nitara Sankar,40,Bidar,1997690,105506,254037,33455,25081,15696,100000,146965,4865,New,179097,1768593
U0783,Krish Devan,49,Mumbai,500734,128229,219088,54219,11350,29968,0,16493,23729,Old,119266,331468
U0784,Ivana Choudhary,31,Sambhal,557702,230887,374025,45991,36358,23345,0,134704,2289,Old,107983,399719
U0785,Arhaan Edwin,37,Karaikudi,1625811,92092,293666,73616,32021,25693,100000,95872,7370,Old,238700,1337111
U0786,Emir Basu,45,Hospet,1547087,112539,366616,87438,42832,19385,0,61779,13854,Old,163509,1333578
U0787,Rania Issac,34,Tenali,1129497,247149,262885,116841,28369,18122,0,144338,20256,Old,183588,895909
U0788,Nitara Kulkarni,50,Hindupur,2268670,202889,311440,140558,31728,1364,100000,121187,9677,Old,283327,1935343
U0789,Lavanya Agrawal,31,Etawah,498818,218933,337803,58870,17576,2708,200000,116603,11343,Old,290497,158321
U0790,Elakshi Joshi,38,Proddatur,552360,63428,247093,86694,29001,12982,0,61607,24074,New,152751,349609
U0791,Indrajit Gour,50,Coimbatore,1019369,225006,396275,43856,17848,17308,200000,16940,17824,Old,296836,672533
U0792,Gokul Korpal,29,Bharatpur,961165,296627,235159,101407,390,32919,0,127880,765,Old,135481,775684
U0793,Aniruddh Sachdeva,27,Bikaner,1332817,295439,92828,31379,21999,25161,100000,98408,12671,New,191210,1091607
U0794,Hansh Lall,47,Nagpur,541398,191330,212473,64729,45436,35089,100000,34815,16158,Old,261412,229986
U0795,Saira Chada,53,Naihati,1967628,107775,357337,54353,11569,13865,200000,49297,4092,Old,283879,1633749
U0796,Aayush Bajaj,35,Satna,2392825,262652,303461,14031,13029,495,0,60107,12975,Old,40530,2302295
U0797,Hazel Lata,35,Khora ,1599670,276019,361755,65982,22490,44755,100000,82793,9341,Old,242568,1307102
U0798,Riaan Gade,42,Kottayam,2358637,55469,254863,36683,45875,2148,100000,147754,12334,New,197040,2111597
U0799,Siya Brar,39,Jamalpur,994604,78854,319719,114091,35328,33324,0,19622,16077,New,198820,745784
U0800,Shaan Sharma,36,Junagadh,2449927,187328,288475,117797,5867,13393,0,30408,15835,Old,152892,2247035
U0801,Chirag Comar,33,Ozhukarai,664500,126256,344889,148690,15284,1552,0,139909,2666,Old,168192,446308
U0802,Kaira Lad,34,Bettiah,1039282,215009,397387,6587,33979,35853,0,146479,5968,New,82387,906895
U0803,Aayush Sant,50,Raebareli,1917509,149134,346010,62790,9121,32924,200000,93190,7641,Old,312476,1555033
U0804,Divij Mahal,36,Gulbarga,2340369,182723,243317,31480,1539,8926,0,149967,18565,New,60510,2229859
U0805,Samarth Agrawal,41,Pune,1617060,231360,151354,23569,25488,30851,0,370,9834,New,89742,1477318
U0806,Shayak Wason,53,Hajipur,1431519,134730,131374,11151,17027,23889,100000,114212,3888,New,155955,1225564
U0807,Aradhya Hegde,30,Guntur,2489271,206123,194397,44739,8693,39930,0,486,840,Old,94202,2345069
U0808,Ishita Dugal,31,Parbhani,1189352,77386,328552,32954,8921,8055,100000,23762,13873,Old,163803,975549
U0809,Myra Boase,38,Mau,884410,256126,372575,109373,10310,4654,0,26613,10846,Old,135183,699227
U0810,Tanya Kala,37,Proddatur,2426395,292634,109336,34700,45512,22634,200000,3196,5899,New,308745,2067650
U0811,Mahika Keer,32,Burhanpur,1790281,197256,383136,123728,30908,32363,200000,100565,20502,Old,407501,1332780
U0812,Ira Mammen,34,Ambattur,2251317,83787,135350,66788,4386,11468,200000,76349,565,Old,283207,1918110
U0813,Neysa Vyas,33,Durgapur,2028094,71621,149561,71045,32263,32922,0,64839,6005,New,142235,1835859
U0814,Elakshi Sharaf,42,Ujjain,2346830,256636,394099,144972,28412,40718,100000,8572,9156,Old,323258,1973572
U0815,Vritika Bhardwaj,51,Dehradun,1968560,127984,141240,127992,17303,48091,0,45853,10474,Old,203860,1714700
U0816,Armaan Borde,50,Bettiah,865757,240864,231165,80059,12242,17380,0,72379,9187,Old,118868,696889
U0817,Advika Bhatia,26,Sambalpur,1395843,226325,126607,1881,47025,26870,0,132177,7226,New,83002,1262841
U0818,Mishti Tailor,29,Rajahmundry,1026045,84051,266740,132702,8947,37394,100000,116074,9379,Old,288422,687623
U0819,Aaryahi Jayaraman,53,Kamarhati,1881235,99811,261196,20789,46714,14259,0,43209,5890,New,87652,1743583
U0820,Mamooty Dey,29,Tezpur,701207,80447,395014,126083,5930,14873,100000,149123,13113,New,259999,391208
U0821,Nitya Vyas,30,Sambhal,1824945,178046,144110,88059,38170,13016,0,94244,4311,New,143556,1631389
U0822,Shaan Rout,43,Vasai-Virar,1791538,265002,264626,46151,48785,42137,0,100300,11446,Old,148519,1593019
U0823,Sahil Sangha,32,Ujjain,1120488,281109,232008,109388,507,153,100000,114682,24120,Old,234168,836320
U0824,Oorja Sami,40,Bongaigaon,996387,211326,84426,3262,1436,7853,0,57175,8848,Old,21399,924988
U0825,Amira Gola,37,Mehsana,819065,134045,299911,66981,27151,12379,100000,137921,19366,New,225877,543188
U0826,Ishita Thakkar,25,Kumbakonam,431585,166859,369750,120951,11618,15792,0,101551,6083,New,154444,227141
U0827,Oorja Krishnan,46,Ludhiana,1863807,238490,108151,123099,8750,38367,200000,18976,12598,Old,382814,1430993
U0828,Taran Hayre,44,Bareilly,2016449,295606,353452,81972,16122,18100,100000,130617,16940,New,233134,1733315
U0829,Zara Ray,41,Jaunpur,689102,195544,320853,75485,7354,47553,0,99794,19403,Old,149795,489307
U0830,Riya Zacharia,31,Dhanbad,1736737,292265,334595,54722,44062,11049,0,56866,2580,Old,112413,1574324
U0831,Nayantara Chhabra,49,Siwan,2378281,53471,256743,89499,30979,786,100000,117752,24530,Old,245794,2082487
U0832,Samaira Ravi,37,Moradabad,1490805,288404,170306,6901,20900,4368,200000,47078,13844,Old,246013,1194792
U0833,Saksham Bhakta,28,Jorhat,649474,170312,305180,117473,13840,30699,0,31113,24627,Old,186639,412835
U0834,Abram Din,28,Nagercoil,660116,276876,82204,8597,37167,47691,0,15401,9553,Old,103008,507108
U0835,Aradhya Khanna,30,Rourkela,2292064,189401,172769,129631,5037,37040,200000,143956,9386,Old,381094,1860970
U0836,Ela Yadav,52,Surendranagar Dudhrej,419975,215937,167265,63909,28633,27454,100000,147214,20403,New,240399,129576
U0837,Ahana  Kara,43,Madurai,557795,96850,373275,72391,24495,38762,0,71492,19522,Old,155170,352625
U0838,Aradhya Kumar,53,Khora ,1657949,104220,132428,139335,15848,23600,0,76693,14635,New,193418,1414531
U0839,Himmat Wadhwa,36,Thoothukudi,1424939,293306,113870,63293,36483,29238,0,35135,671,New,129685,1245254
U0840,Kimaya Kakar,46,Bihar Sharif,1743862,143808,183547,11874,47645,25241,100000,27862,777,Old,185537,1508325
U0841,Stuvan Kalita,31,Sangli-Miraj & Kupwad,788076,289453,315990,86402,7837,19810,0,136262,21311,New,135360,602716
U0842,Shanaya Deshpande,51,Tezpur,1090493,187469,129067,14079,34069,20167,200000,70199,3022,New,271337,769156
U0843,Alia Sampath,34,Etawah,1022605,278981,318083,72779,7370,21811,0,105366,18244,New,120204,852401
U0844,Keya Handa,50,Bijapur,1125495,216597,192217,95408,6411,39779,0,4331,19523,Old,161121,914374
U0845,Baiju Seshadri,43,Thrissur,1745766,103072,178934,140090,39133,20085,100000,44648,13817,Old,313125,1382641
U0846,Hiran Luthra,31,Ambattur,1161985,271178,222980,120606,30499,46854,200000,28549,14260,Old,412219,699766
U0847,Myra Sandal,54,Kirari Suleman Nagar,2280901,133820,289329,120062,30225,9261,200000,25761,1074,Old,360622,1870279
U0848,Shayak Mallick,27,Bulandshahr,2360826,265602,337354,12100,48217,18733,0,3262,9908,Old,88958,2221868
U0849,Eshani Raval,37,Machilipatnam,1778369,73284,141215,57021,692,39779,100000,72572,9475,New,206967,1521402
U0850,Navya Basu,37,Nagercoil,2490212,242402,266907,128126,28926,29079,100000,87858,12878,New,299009,2141203
U0851,Indrajit Chadha,42,Kozhikode,1436548,133369,391573,92446,34246,33980,0,84667,15120,Old,175792,1210756
U0852,Prerak Chadha,52,Serampore,552999,75122,188048,29437,39164,14141,0,4677,23147,New,105889,397110
U0853,Arhaan Seshadri,54,Tiruppur,748619,180349,249530,20862,8448,9344,0,130334,1986,New,40640,657979
U0854,Damini Sekhon,50,Mehsana,461367,120553,257241,11669,43390,39472,0,101437,10825,New,105356,306011
U0855,Mishti Singh,44,Bangalore,1153315,262978,218731,121219,49593,15896,200000,149667,9193,New,395901,707414
U0856,Lavanya Gala,52,Srikakulam,805804,144788,319977,15916,10073,23817,0,60148,22711,Old,72517,683287
U0857,Khushi Dhar,32,Surat,1684382,112812,193688,10878,35414,29813,200000,46926,17430,Old,293535,1340847
U0858,Ahana  Karnik,53,Uluberia,1493314,57999,388617,2985,5209,18895,100000,75271,2176,Old,129265,1314049
U0859,Adira Subramaniam,33,Bhavnagar,1442377,72436,300460,41235,6533,143,100000,34457,18722,New,166633,1225744
U0860,Zara Subramaniam,31,Panvel,782729,92963,266823,18931,21061,10681,100000,42531,10047,New,160720,572009
U0861,Shaan Sastry,25,Bikaner,2311627,183168,289987,92876,7211,7367,0,128027,16884,Old,124338,2137289
U0862,Nishith Kuruvilla,27,Nangloi Jat,1468392,294809,349150,336,9927,3228,0,45771,18617,Old,32108,1386284
U0863,Yashvi Karnik,37,Mirzapur,1359744,206351,329243,42933,11927,4582,0,93135,4608,New,64050,1245694
U0864,Devansh Dhar,52,Parbhani,1323780,158899,154218,45536,24594,13147,100000,66354,11906,Old,195183,1078597
U0865,Zaina Goswami,54,Rajahmundry,1865291,295317,276416,69504,9316,11397,0,112743,7234,Old,97451,1717840
U0866,Devansh Mane,49,Karaikudi,613567,76201,112430,99214,12177,38799,100000,33892,24356,New,274546,289021
U0867,Raunak Kale,52,Varanasi,2342811,200787,103091,113936,10846,37011,0,129662,6610,New,168403,2124408
U0868,Ivana Doctor,41,Tirunelveli,698090,210381,337125,16279,7933,13647,0,95057,10524,Old,48383,599707
U0869,Oorja Chawla,49,Varanasi,717348,196150,103989,103751,38244,27718,0,38409,16984,New,186697,480651
U0870,Armaan Dhawan,48,Khora ,1631534,237686,155451,104433,46621,44264,200000,149457,13411,Old,408729,1172805
U0871,Mehul Bose,25,Malda,1726283,55105,98990,71386,40696,42317,100000,118566,20668,New,275067,1401216
U0872,Tarini Agate,30,Moradabad,492324,167666,330541,86124,2080,47914,0,61716,9180,New,145298,297026
U0873,Ishita Kata,45,Phagwara,2205808,144848,378225,105750,6089,19097,100000,89152,15225,Old,246161,1909647
U0874,Gokul Rastogi,30,Vijayanagaram,1720567,52839,222105,77485,26123,36953,0,26382,10073,New,150634,1519933
U0875,Pari Johal,50,Gorakhpur,426155,118920,358385,74055,7797,45254,200000,76675,4483,Old,331589,44566
U0876,Taimur Suri,36,Mau,741815,93619,204932,91911,8346,40096,100000,22419,5901,New,246254,445561
U0877,Shamik Chaudry,37,Anantapuram,2089755,92821,348083,98618,19878,49452,0,81238,6129,Old,174077,1865678
U0878,Kabir Kanda,37,Aurangabad,860494,175736,193000,113892,33672,17107,100000,12397,18138,New,282809,527685
U0879,Yashvi Mane,53,Shivpuri,434707,194565,258634,71128,17653,3010,0,57888,18848,New,110639,274068
U0880,Nayantara Datta,39,Bijapur,1337841,67069,115063,149180,49556,5555,200000,35169,10415,Old,414706,873135
U0881,Armaan Goda,45,Vellore,1967053,293515,287793,52495,42742,67,0,62182,4482,New,99786,1817267
U0882,Tejas Kaur,40,Ranchi,2316545,57531,238117,82806,26140,28412,100000,92476,9686,Old,247044,2019501
U0883,Anay Soman,46,Jodhpur,753299,218123,389262,93185,1184,44953,0,42249,7400,New,146722,556577
U0884,Divit Saha,45,Bahraich,1607068,188808,164703,49649,34493,34305,100000,75603,6806,New,225253,1331815
U0885,Shamik Wagle,35,Anantapuram,1922688,188782,315796,95402,44148,49549,100000,79360,10516,Old,299615,1573073
U0886,Sana Babu,52,Baranagar,570102,117155,208557,30676,24846,11549,100000,13444,7396,New,174467,345635
U0887,Taran Lalla,29,Dhule,794274,195047,369220,64093,45825,5680,100000,123662,7338,New,222936,521338
U0888,Elakshi Atwal,28,Secunderabad,617285,112424,333317,79414,22195,25739,200000,98843,9950,Old,337298,229987
U0889,Adah Keer,27,Bhimavaram,1786980,95603,275877,93095,5606,21209,0,10974,12500,New,132410,1604570
U0890,Raghav Bala,43,Muzaffarpur,1608052,204324,386749,72307,3956,41515,0,112150,11545,Old,129323,1428729
U0891,Faiyaz Ghosh,44,Kamarhati,2113136,261869,381265,95432,16555,22432,0,94826,5241,Old,139660,1923476
U0892,Dhanuk Gole,49,Pali,1697076,182503,373577,31923,24849,15116,200000,97648,23778,Old,295666,1351410
U0893,Ayesha Ghose,42,Howrah,2138993,255675,123309,117449,18690,20045,0,134028,22821,New,179005,1909988
U0894,Kiaan Dixit,39,Orai,1580887,218553,380549,47574,48849,26327,100000,139149,4695,New,227445,1303442
U0895,Nehmat Venkatesh,33,Tezpur,2207610,142573,123527,121757,26347,35709,100000,36490,11530,Old,295343,1862267
U0896,Advik Goyal,41,Morbi,645546,190629,304490,53664,33189,43617,0,124713,14312,New,144782,450764
U0897,Adira Das,38,South Dumdum,2324401,256043,219883,67384,38308,26905,0,55612,18972,Old,151569,2122832
U0898,Navya Banerjee,39,Anantapuram,2296220,153302,173344,31027,25785,7067,0,100474,14318,New,78197,2168023
U0899,Divit Gala,25,Kota,546470,181234,235344,34485,49056,32559,0,36159,18166,Old,134266,362204
U0900,Jiya Chadha,45,Berhampore,1767223,215814,303564,35554,32698,42919,0,39710,22331,Old,133502,1583721
U0901,Jayant Warrior,46,Ratlam,1455146,69675,127153,46922,15966,17985,0,144878,22978,New,103851,1301295
U0902,Shanaya Goel,46,Ajmer,479141,123997,188042,13409,31097,27369,200000,113096,19904,Old,291779,137362
U0903,Hazel Dutta,27,Gaya,412115,198087,134110,36639,15882,17864,200000,107412,11324,Old,281709,80406
U0904,Seher Kunda,40,Burhanpur,1743276,231129,225051,19692,4675,22614,0,94924,3218,New,50199,1643077
U0905,Uthkarsh Dugar,47,Sangli-Miraj & Kupwad,1974833,213663,321131,89037,41850,47894,0,6458,20141,Old,198922,1725911
U0906,Shalv Chawla,49,Adoni,2448891,274655,319173,18074,13009,15613,0,130993,4016,Old,50712,2348179
U0907,Ahana  Suresh,35,Amaravati,1570439,281390,108328,146621,27843,6447,100000,35524,2837,New,283748,1236691
U0908,Navya Rattan,36,Latur,1196657,190905,192911,29963,29793,5499,200000,137925,22384,Old,287639,859018
U0909,Anahita Sehgal,34,Ulhasnagar,1047296,57896,355011,52265,39516,39041,0,40477,16312,Old,147134,850162
U0910,Shanaya Aggarwal,40,Indore,1949302,214044,139234,16061,38871,31315,0,32222,7034,Old,93281,1806021
U0911,Aaryahi Amble,32,Sirsa,2078687,99733,367995,113502,17857,1299,100000,18320,7309,Old,239967,1788720
U0912,Urvi Saran,30,Dhanbad,1200101,91800,373423,22800,19627,39469,100000,94154,14379,Old,196275,953826
U0913,Shamik Manda,36,Thrissur,2359406,146044,328503,116192,18565,4994,0,52243,4239,Old,143990,2165416
U0914,Vardaniya Bhavsar,48,Tadepalligudem,2083541,55347,307135,107228,26025,29878,100000,148424,12128,Old,275259,1758282
U0915,Shray Krish,52,Srikakulam,2219822,240135,153402,28054,27832,15627,0,72833,20812,Old,92325,2077497
U0916,Ehsaan Mahal,45,Chinsurah,1444257,276922,357593,13233,44116,7489,0,93476,15856,New,80694,1313563
U0917,Nirvi Sem,32,Surat,1364918,183715,85451,65727,9782,26111,100000,114560,9611,Old,211231,1103687
U0918,Ayesha Char,50,Phagwara,896758,90785,167178,90610,38650,32355,200000,134275,4150,Old,365765,480993
U0919,Kiara Chaudhary,52,Korba,1595225,68681,316562,70453,22366,8269,0,39267,11109,New,112197,1433028
U0920,Kavya Gole,28,Orai,1573930,231098,381014,104135,28557,2831,200000,37941,1446,Old,336969,1186961
U0921,Tara Goda,50,Karawal Nagar,848625,153864,203765,108464,5798,44370,0,82809,11936,Old,170568,628057
U0922,Stuvan Rau,32,Miryalaguda,428625,196964,208389,13682,9627,11819,100000,25368,11036,Old,146164,232461
U0923,Saira Dayal,50,Bharatpur,1907630,97299,269699,58160,41183,24813,0,77186,6468,Old,130624,1727006
U0924,Anaya Wason,52,Pali,1676647,67073,277227,23666,12466,21637,200000,30984,14021,Old,271790,1354857
U0925,Vanya Agarwal,42,Kurnool,888011,152304,367516,58817,42614,1996,200000,801,22174,Old,325601,512410
U0926,Lavanya Golla,52,Phusro,1622471,80682,345786,91198,12720,44387,0,106538,4175,New,152480,1419991
U0927,Amani Sane,52,Raiganj,716205,278870,340220,41830,41913,49429,200000,112201,15390,New,348562,317643
U0928,Manjari Ravi,29,Bokaro,501376,277966,376208,10234,37292,3089,200000,47965,5080,New,255695,195681
U0929,Sumer Lala,33,Salem,2314142,174302,305898,57616,6559,33291,100000,85269,15471,New,212937,2051205
U0930,Lagan Badal,28,Ghaziabad,1730228,195361,356266,9221,40388,20659,0,141041,14893,New,85161,1595067
U0931,Samarth Sethi,51,Salem,558056,165359,148431,142482,19158,45178,200000,35969,17248,Old,424066,83990
U0932,Zoya Jha,46,Vasai-Virar,1034457,188999,135745,1051,30916,30429,200000,91679,23244,Old,285640,698817
U0933,Ira Malhotra,41,Jalandhar,862785,229402,130081,110529,22057,15732,0,28363,16009,Old,164327,648458
U0934,Jhanvi Goel,33,Anand,2076273,116707,296204,76918,35892,19506,200000,141044,6217,Old,338533,1687740
U0935,Inaaya  Tata,25,Eluru,2383167,258526,156253,78116,41439,40935,0,33351,5672,Old,166162,2167005
U0936,Ehsaan Madan,45,Kulti,1948229,288511,378335,122226,11706,5190,0,111023,1502,New,140624,1757605
U0937,Myra Kata,44,Katihar,1378080,285718,352355,44757,12070,4575,100000,87948,21068,New,182470,1145610
U0938,Alisha Bassi,37,Noida,1142488,115428,191086,121008,40902,40495,100000,56235,1410,Old,303815,788673
U0939,Zara Krish,52,Sasaram,2438540,100601,173783,131379,924,48146,100000,14855,3770,Old,284219,2104321
U0940,Eshani Mani,40,Ambattur,1082568,258537,205681,56889,26478,34565,0,125074,10097,Old,128029,904539
U0941,Uthkarsh Vohra,53,Kharagpur,1121384,183611,167893,35944,5506,34899,200000,54437,21043,New,297392,773992
U0942,Divyansh Dasgupta,37,Hubli–Dharwad,919777,283335,238763,99555,46418,23706,0,137844,4001,New,173680,696097
U0943,Keya Soman,38,Dewas,1382469,161487,157960,38134,35163,47668,0,90410,19867,Old,140832,1191637
U0944,Divij Dyal,27,Jamnagar,436321,203741,102601,25954,24604,22884,0,19731,20946,New,94388,291933
U0945,Ira Brar,53,Thane,556498,252040,219227,89959,15310,17199,100000,141203,598,Old,223066,283432
U0946,Reyansh Aggarwal,30,Aligarh,2338762,201716,280191,4992,8226,44100,200000,66324,10976,New,268294,2020468
U0947,Vanya Lad,42,Amravati,794583,199817,247849,1961,11781,39434,100000,81720,19425,New,172601,571982
U0948,Samar Kannan,43,Asansol,1500500,78228,361854,12497,5515,49294,200000,96433,24544,Old,291850,1158650
U0949,Kavya Jayaraman,29,Darbhanga,1976590,299430,235604,13255,36133,12479,0,2889,6391,New,68258,1858332
U0950,Kiaan Thakur,39,Tiruchirappalli,1799872,215593,208727,135639,16972,34178,100000,9569,23671,New,310460,1439412
U0951,Ranbir Arora,49,Vadodara,1476299,172788,143227,48847,32092,12665,0,87193,16450,Old,110054,1316245
U0952,Samar Behl,26,Mirzapur,2361977,147239,216039,20389,11410,534,0,85192,14908,New,47241,2264736
U0953,Vivaan Bhat,34,Bhind,1064468,76928,164289,123802,19522,26292,0,87154,24507,Old,194123,820345
U0954,Priyansh Sanghvi,48,Ahmedabad,2338904,68322,231094,61576,9095,36132,100000,108073,11590,New,218393,2070511
U0955,Mohanlal Golla,54,Panchkula,1428400,238786,285743,43919,23047,36110,100000,7612,16279,Old,219355,1159045
U0956,Aarna Gaba,42,Delhi,1280112,137896,347866,3358,20470,22469,100000,51644,2750,Old,149047,1081065
